Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country_Region;City;State_Province;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
103;US-2019-127614;2019-02-11;2019-02-15;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;1256.219970703125;6;0;75.373199462890625
104;US-2019-127614;2019-02-11;2019-02-15;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;17.459999084472656;2;0;8.2061996459960938
105;US-2019-168368;2019-02-11;2019-02-15;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-BI-10004654;Office Supplies;Binders;VariCap6 Expandable Binder;51.900001525878906;3;0;24.392999649047852
106;US-2019-168368;2019-02-11;2019-02-15;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;9.6400003433227539;2;0;4.4344000816345215
107;US-2019-168368;2019-02-11;2019-02-15;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-LA-10004853;Office Supplies;Labels;Avery 483;14.939999580383301;3;0;6.8723998069763184
108;US-2019-168368;2019-02-11;2019-02-15;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-ST-10002583;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;64.959999084472656;2;0;2.5984001159667969
109;US-2019-127614;2019-02-11;2019-02-15;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;234.44999694824219;3;0;103.15799713134766
110;US-2019-110674;2019-02-12;2019-02-18;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Concord;California;94521;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;129.5679931640625;2;0.20000000298023224;-24.294000625610352
111;US-2019-121762;2019-02-14;2019-02-18;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;81.959999084472656;2;0;22.948799133300781
112;US-2019-107706;2019-02-14;2019-02-19;Second Class;ST-20530;Shui Tom;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10000466;Office Supplies;Paper;Memo Book, 100 Message Capacity, 5 3/8” x 11”;16.176000595092773;3;0.20000000298023224;6.0659999847412109
113;US-2019-121762;2019-02-14;2019-02-18;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;238.6199951171875;2;0;4.77239990234375
114;US-2019-121762;2019-02-14;2019-02-18;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;239.97000122070313;3;0;86.389198303222656
115;US-2019-165568;2019-02-15;2019-02-19;Standard Class;BF-11020;Barry Französisch;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;21.360000610351563;5;0.20000000298023224;7.2090001106262207
116;US-2019-122567;2019-02-16;2019-02-21;Standard Class;MN-17935;Michael Nguyen;Consumer;United States;Dallas;Texas;75220;Central;OFF-AP-10001303;Office Supplies;Appliances;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;7.9600000381469727;2;0.80000001192092896;-13.930000305175781
117;US-2019-122567;2019-02-16;2019-02-21;Standard Class;MN-17935;Michael Nguyen;Consumer;United States;Dallas;Texas;75220;Central;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;1.0800000429153442;3;0.80000001192092896;-1.7280000448226929
118;US-2019-154165;2019-02-17;2019-02-24;Standard Class;DL-13315;Delfina Latchford;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AR-10003631;Office Supplies;Art;Staples in misc. colors;54.208000183105469;14;0.20000000298023224;8.8087997436523438
119;US-2019-165589;2019-02-18;2019-02-18;Same Day;TB-21595;Troy Blackwell;Consumer;United States;Lubbock;Texas;79424;Central;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;25.159999847412109;5;0.60000002384185791;-11.321999549865723
120;US-2019-152905;2019-02-18;2019-02-24;Standard Class;AB-10015;Aaron Bergman;Consumer;United States;Arlington;Texas;76017;Central;OFF-ST-10000321;Office Supplies;Storage;Akro Stacking Bins;12.62399959564209;2;0.20000000298023224;-2.5248000621795654
121;US-2019-109491;2019-02-20;2019-02-26;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;47374;Central;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;20.319999694824219;4;0;6.9088001251220703
122;US-2019-164903;2019-02-20;2019-02-24;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Los Angeles;California;90049;West;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;12.960000038146973;2;0;6.2207999229431152
123;US-2019-109491;2019-02-20;2019-02-26;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;47374;Central;TEC-AC-10001284;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;62.310001373291016;3;0;22.431600570678711
124;US-2019-165540;2019-02-21;2019-02-25;Standard Class;TM-21010;Tamara Manning;Consumer;United States;Woodstock;Illinois;60098;Central;OFF-BI-10004094;Office Supplies;Binders;GBC Standard Plastic Binding Systems Combs;8.8500003814697266;5;0.80000001192092896;-13.717499732971191
125;US-2019-133354;2019-02-22;2019-02-24;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Moreno Valley;California;92553;West;OFF-PA-10001800;Office Supplies;Paper;Xerox 220;19.440000534057617;3;0;9.3311996459960938
126;US-2019-103744;2019-02-23;2019-02-27;Standard Class;MG-17875;Michael Grace;Home Office;United States;El Paso;Texas;79907;Central;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;4.4279999732971191;3;0.80000001192092896;-6.8633999824523926
127;US-2019-103744;2019-02-23;2019-02-27;Standard Class;MG-17875;Michael Grace;Home Office;United States;El Paso;Texas;79907;Central;OFF-LA-10004425;Office Supplies;Labels;Staple-on labels;6.935999870300293;3;0.20000000298023224;2.3408999443054199
128;US-2019-137680;2019-02-24;2019-03-02;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Medford;Oregon;97504;West;OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;22.775999069213867;3;0.20000000298023224;7.6869001388549805
129;US-2019-137680;2019-02-24;2019-03-02;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Medford;Oregon;97504;West;OFF-PA-10000174;Office Supplies;Paper;Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book;32.895999908447266;4;0.20000000298023224;11.102399826049805
130;US-2019-156545;2019-02-27;2019-03-03;First Class;JS-16030;Joy Smith;Consumer;United States;Columbus;Ohio;43229;East;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;19.455999374389648;4;0.20000000298023224;3.4047999382019043
131;US-2019-113880;2019-03-01;2019-03-05;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;634.11602783203125;6;0.30000001192092896;-172.11720275878906
132;US-2019-131009;2019-03-01;2019-03-05;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;362.25;6;0.30000001192092896;0
133;US-2019-104269;2019-03-01;2019-03-06;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457.5679931640625;2;0.20000000298023224;51.476398468017578
134;US-2019-131009;2019-03-01;2019-03-05;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;63.551998138427734;6;0.60000002384185791;-34.953601837158203
135;US-2019-168312;2019-03-01;2019-03-07;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central;FUR-TA-10001866;Furniture;Tables;Bevis Round Conference Room Tables and Bases;376.50900268554688;3;0.30000001192092896;-43.029598236083984
136;US-2019-131009;2019-03-01;2019-03-05;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;18.840000152587891;5;0.20000000298023224;-3.5325000286102295
137;US-2019-113880;2019-03-01;2019-03-05;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;OFF-PA-10003036;Office Supplies;Paper;Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book;17.472000122070313;3;0.20000000298023224;5.6784000396728516
138;US-2019-131009;2019-03-01;2019-03-05;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;129.552001953125;3;0.20000000298023224;-22.671600341796875
139;US-2019-168312;2019-03-01;2019-03-07;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;137.35200500488281;3;0.20000000298023224;8.5845003128051758
140;US-2019-143707;2019-03-01;2019-03-05;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;New York City;New York;10035;East;TEC-PH-10003655;Technology;Phones;Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4;5.940000057220459;3;0;1.6038000583648682
141;US-2019-107524;2019-03-02;2019-03-08;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;11.359999656677246;2;0;5.3392000198364258
142;US-2019-111157;2019-03-02;2019-03-06;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;3.4240000247955322;1;0.20000000298023224;1.0700000524520874
143;US-2019-107524;2019-03-02;2019-03-08;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East;OFF-PA-10000587;Office Supplies;Paper;Array Parchment Paper, Assorted Colors;36.400001525878906;5;0;17.472000122070313
144;US-2019-111157;2019-03-02;2019-03-06;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;151.19999694824219;3;0.20000000298023224;32.130001068115234
145;US-2019-127978;2019-03-03;2019-03-08;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Columbus;Ohio;43229;East;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;302.45001220703125;5;0.5;-199.61700439453125
146;US-2019-105648;2019-03-03;2019-03-07;Standard Class;EJ-14155;Eva Jacobs;Consumer;United States;San Diego;California;92037;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;626.35198974609375;3;0.20000000298023224;-23.488199234008789
147;US-2019-130421;2019-03-03;2019-03-07;Standard Class;SC-20020;Sam Craven;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;176.77200317382813;3;0.80000001192092896;-459.60720825195313
148;US-2019-155852;2019-03-03;2019-03-07;Second Class;AJ-10945;Ashley Jarboe;Consumer;United States;Wilmington;North Carolina;28403;South;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;19.455999374389648;4;0.20000000298023224;3.4047999382019043
149;US-2019-127964;2019-03-03;2019-03-08;Standard Class;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;25.319999694824219;5;0.20000000298023224;9.1785001754760742
150;US-2019-127964;2019-03-03;2019-03-08;Standard Class;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East;OFF-BI-10004593;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;125.76000213623047;3;0.20000000298023224;40.872001647949219
151;US-2019-127978;2019-03-03;2019-03-08;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Columbus;Ohio;43229;East;OFF-LA-10000305;Office Supplies;Labels;Avery 495;15.119999885559082;3;0.20000000298023224;4.9140000343322754
152;US-2019-127978;2019-03-03;2019-03-08;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Columbus;Ohio;43229;East;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;44.672000885009766;8;0.20000000298023224;-10.051199913024902
153;US-2019-127964;2019-03-03;2019-03-08;Standard Class;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East;TEC-PH-10004700;Technology;Phones;PowerGen Dual USB Car Charger;9.9899997711181641;1;0;4.5953998565673828
154;US-2019-117016;2019-03-04;2019-03-09;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Margate;Florida;33063;South;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;15.552000045776367;3;0.20000000298023224;2.3327999114990234
155;US-2019-116239;2019-03-04;2019-03-04;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Columbia;South Carolina;29203;South;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354.89999389648438;5;0;17.745000839233398
156;US-2019-169061;2019-03-05;2019-03-08;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-AR-10000588;Office Supplies;Art;Newell 345;59.520000457763672;3;0;15.475199699401855
157;US-2019-169061;2019-03-05;2019-03-08;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;49.631999969482422;6;0.20000000298023224;16.750799179077148
158;US-2019-169061;2019-03-05;2019-03-08;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;97.819999694824219;2;0;45.975399017333984
159;US-2019-169061;2019-03-05;2019-03-08;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;18.620000839233398;2;0;5.3997998237609863
160;US-2019-169061;2019-03-05;2019-03-08;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;479.97000122070313;3;0;177.58889770507813
161;US-2019-104563;2019-03-07;2019-03-12;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;FUR-CH-10002780;Furniture;Chairs;Office Star - Task Chair with Contemporary Loop Arms;436.70401000976563;6;0.20000000298023224;21.835199356079102
162;US-2019-156587;2019-03-07;2019-03-08;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10004477;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;48.712001800537109;1;0.20000000298023224;5.480100154876709
163;US-2019-104563;2019-03-07;2019-03-12;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;481.5679931640625;2;0.20000000298023224;54.176399230957031
164;US-2019-104563;2019-03-07;2019-03-12;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;20.649999618530273;5;0;9.4989995956420898
165;US-2019-156587;2019-03-07;2019-03-08;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFF-AR-10001427;Office Supplies;Art;Newell 330;17.940000534057617;3;0;4.6644001007080078
166;US-2019-131982;2019-03-07;2019-03-11;Second Class;NP-18685;Nora Pelletier;Home Office;United States;Des Moines;Washington;98198;West;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;107.64800262451172;2;0.20000000298023224;33.639999389648438
167;US-2019-104563;2019-03-07;2019-03-12;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10000934;Office Supplies;Storage;Contico 72"H Heavy-Duty Storage System;204.89999389648438;5;0;0
168;US-2019-156587;2019-03-07;2019-03-08;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10002344;Office Supplies;Storage;Carina 42"Hx23 3/4"W Media Storage Unit;242.94000244140625;3;0;4.858799934387207
169;US-2019-140116;2019-03-10;2019-03-17;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Denver;Colorado;80219;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;83.167999267578125;4;0.20000000298023224;9.3563995361328125
170;US-2019-100279;2019-03-10;2019-03-14;Standard Class;SW-20275;Scott Williamson;Consumer;United States;Royal Oak;Michigan;48073;Central;OFF-PA-10002259;Office Supplies;Paper;Geographics Note Cards, Blank, White, 8 1/2" x 11";22.379999160766602;2;0;10.742400169372559
171;US-2019-140116;2019-03-10;2019-03-17;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Denver;Colorado;80219;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;636.40802001953125;3;0.20000000298023224;-15.910200119018555
172;US-2019-166884;2019-03-11;2019-03-16;Second Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Columbus;Ohio;43229;East;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;8.3199996948242188;5;0.20000000298023224;2.2880001068115234
173;US-2019-114790;2019-03-11;2019-03-13;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;146.75999450683594;3;0;38.157600402832031
